access-location,nanoseconds
arr[91095],1440
arr[249565],1338
arr[200926],1368
arr[22278],1452
arr[135653],1410
arr[78983],1416
arr[240973],1422
arr[240813],1416
arr[63605],1770
arr[174307],1476
arr[226423],1434
arr[143093],1548
arr[9102],1422
arr[144974],1380
arr[18126],1392
arr[114332],1392
arr[151444],1422
arr[18871],1380
arr[182964],1302
arr[182678],1446
arr[29886],1380
arr[52477],1410
arr[81928],1476
arr[81223],1398
arr[209771],1374
arr[163232],1326
arr[161521],1380
arr[76346],1380
arr[92383],1428
arr[85950],1380
arr[85957],1308
arr[183479],1392
arr[101867],1374
arr[53236],1398
arr[222109],1626
arr[3873],1476
arr[132219],1446
arr[229434],1488
arr[244686],1410
arr[195824],1446
arr[170093],1380
arr[237461],1422
arr[105269],1452
arr[195547],1458
arr[132436],1398
arr[139748],1272
arr[59879],1428
arr[50232],1374
arr[158619],1308
arr[242843],1434
arr[249262],1380
arr[188505],1374
arr[61673],1422
arr[97542],1398
arr[36080],1416
arr[37796],1404
arr[10775],1314
arr[213954],1422
arr[130494],1464
arr[119510],1314
arr[66256],1506
arr[232803],1380
arr[69341],1380
arr[168123],1368
arr[36039],1290
arr[57802],1344
arr[171996],1422
arr[168259],1374
arr[37236],1344
arr[183034],1410
arr[130435],1476
arr[223681],1584
arr[170496],1434
arr[235705],1452
arr[169229],1410
arr[69284],1398
arr[125453],1428
arr[229108],1362
arr[119516],1314
arr[50424],1416
arr[238304],1350
arr[118779],1440
arr[5282],1392
arr[49977],1410
arr[216321],1392
arr[57714],1488
arr[104125],1440
arr[243448],1368
arr[21668],1428
arr[234619],1428
arr[129311],1452
arr[87924],1422
arr[217422],1464
arr[198652],1428
arr[22400],1482
arr[3462],1404
arr[6455],1374
arr[210748],1446
arr[171721],1410
arr[60043],1284
arr[143783],1416
arr[68508],1338
arr[33725],1458
arr[80631],1446
arr[70565],1308
arr[219306],1416
arr[149915],1368
arr[196018],1500
arr[214766],1434
arr[19431],1374
arr[12795],1458
arr[203070],1422
arr[154562],1314
arr[18077],1404
arr[3047],1410
arr[137236],1452
arr[92143],1428
arr[123524],1344
arr[147036],1410
arr[113812],1302
arr[108143],1470
arr[26347],1422
arr[218088],1398
arr[75566],1656
arr[225000],1488
arr[6840],1476
arr[79028],1428
arr[247807],1452
arr[217589],1374
arr[17101],1386
arr[74202],1464
arr[111372],1392
arr[101961],1500
arr[124279],1422
arr[192003],1602
arr[172527],1440
arr[93585],1362
arr[91918],1434
arr[134897],1398
arr[58352],1404
arr[127701],1332
arr[147692],1398
arr[27774],1458
arr[32264],1440
arr[182121],1416
arr[30822],1428
arr[185852],1398
arr[24265],1338
arr[154346],1590
arr[82888],1476
arr[154429],1482
arr[28842],1404
arr[109236],1500
arr[138869],1434
arr[104408],1314
arr[100588],1416
arr[145710],1446
arr[199788],1398
arr[114747],1428
arr[113299],1578
arr[216889],1308
arr[188949],1392
arr[241023],1428
arr[68850],1434
arr[63229],1428
arr[199378],1440
arr[7729],1470
arr[173166],1416
arr[57648],1428
arr[142627],1434
arr[247870],1428
arr[201701],1530
arr[40319],1422
arr[25645],1446
arr[233965],1452
arr[238793],1320
arr[72819],1416
arr[186169],1458
arr[13058],1434
arr[243517],1404
arr[19058],1398
arr[183839],1404
arr[22359],1440
arr[128294],1434
arr[72708],1416
arr[126767],1428
arr[245234],1422
arr[234770],1464
arr[92907],1398
arr[109981],1392
arr[98069],1548
arr[59796],1422
arr[65282],1404
arr[105444],1440
arr[144999],1422
arr[128511],1440
arr[71174],1350
arr[152728],1374
arr[68030],1428
arr[128822],1422
arr[61707],1446
arr[65900],1746
arr[80524],1404
arr[102027],1404
arr[107897],1452
arr[80841],1740
arr[90820],1296
arr[180716],1374
arr[17011],1476
arr[120230],1392
arr[174234],1428
arr[52421],1422
arr[70421],1410
arr[196593],1446
arr[197067],1428
arr[159481],1410
arr[89713],1392
arr[192301],1434
arr[144252],1452
arr[182620],1392
arr[52282],1416
arr[8673],1440
arr[8769],1404
arr[117564],1584
arr[114118],1446
arr[170120],1410
arr[12428],1398
arr[201644],1404
arr[89200],1428
arr[96810],1392
arr[80467],1386
arr[150908],1380
arr[162710],1602
arr[177343],1380
arr[19287],1434
arr[36960],1416
arr[24536],1416
arr[126459],1296
arr[217676],1440
arr[57899],1392
arr[13041],1428
arr[141910],1392
arr[110320],1458
arr[83462],1404
arr[104856],1434
arr[57387],1386
arr[242943],1428
arr[210921],1416
arr[249688],1356
arr[153547],1410
arr[159893],1434
arr[68322],1410
arr[162221],1434
arr[185014],1392
arr[202239],1260
arr[42691],1500
arr[105134],1416
arr[214667],1476
arr[244335],1380
arr[210687],1368
arr[77829],1488
arr[91154],1416
arr[111595],1686
arr[6891],1416
arr[18497],1566
arr[147234],1416
arr[43851],1428
arr[59386],1422
arr[23693],1476
arr[11528],1410
arr[117285],1404
arr[36734],1380
arr[169790],1422
arr[227606],1452
arr[136548],1410
arr[24646],1380
arr[34993],1440
arr[145843],1326
arr[1919],1626
arr[34682],1398
arr[49391],1422
arr[161813],1410
arr[119356],1398
arr[211612],1422
arr[96827],1434
arr[71595],1434
arr[4303],1398
arr[218314],1386
arr[52614],1416
arr[14990],1464
arr[179001],1416
arr[130443],1302
arr[106145],1452
arr[56948],1404
arr[137335],1452
arr[140994],1374
arr[204182],1458
arr[181186],1422
arr[200380],1470
arr[227875],1410
arr[209066],1428
arr[67666],1290
arr[30961],1428
arr[128857],1716
arr[45272],1416
arr[167509],1422
arr[153503],1440
arr[96617],1458
arr[79704],1458
arr[171775],1398
arr[147651],1416
arr[129095],1404
arr[83588],1428
arr[17008],1416
arr[90707],1392
arr[196767],1470
arr[88603],1428
arr[111362],1416
arr[165081],1398
arr[157570],1578
arr[126353],1458
arr[94082],1452
arr[38013],1458
arr[248850],1470
arr[151030],1416
arr[175348],1422
arr[139844],1446
arr[105212],1380
arr[122887],1404
arr[106577],1404
arr[99439],1470
arr[81953],1332
arr[190595],1392
arr[146752],1386
arr[210810],1440
arr[2219],1422
arr[80613],1356
arr[130666],1434
arr[98836],1320
arr[160318],1320
arr[52441],1410
arr[246488],1428
arr[39413],1422
arr[152381],1398
arr[29848],1434
arr[130121],1380
arr[99148],1416
arr[134803],1434
arr[7835],1470
arr[14230],1434
arr[42373],1716
arr[150540],1296
arr[108312],1422
arr[80387],1398
arr[149390],1440
arr[25695],1482
arr[22087],1428
arr[55587],1452
arr[147259],1386
arr[144974],1356
arr[162164],1452
arr[246699],1428
arr[243280],1272
arr[119111],1434
arr[143451],1698
arr[204090],1416
arr[121330],1386
arr[240417],1416
arr[101108],1464
arr[220166],1386
arr[150735],1416
arr[169901],1374
arr[233006],1422
arr[190148],1404
arr[72282],1428
arr[29206],1434
arr[86621],1692
arr[171431],1452
arr[164010],1404
arr[94457],1422
arr[202013],1284
arr[206383],1428
arr[11349],1440
arr[76677],1404
arr[53122],1422
arr[160740],1458
arr[102372],1440
arr[91562],1410
arr[232679],1440
arr[249632],1404
arr[236536],1446
arr[161195],1422
arr[12683],1446
arr[246168],1434
arr[30306],1428
arr[172486],1398
arr[216611],1332
arr[151636],1344
arr[162903],1398
arr[67719],1446
arr[138154],1434
arr[63638],1440
arr[237621],1392
arr[137513],1434
arr[20139],1416
arr[76255],1284
arr[166719],1380
arr[106760],1386
arr[14038],1332
arr[97081],1380
arr[217569],1392
arr[216051],1392
arr[69817],1398
arr[228919],1308
arr[59081],1410
arr[139291],1428
arr[156011],1440
arr[161453],1398
arr[230853],1410
arr[138690],1386
arr[177437],1332
arr[233742],1428
arr[49885],1770
arr[206472],1326
arr[229910],1416
arr[80191],1488
arr[145311],1428
arr[196521],1398
arr[248179],1404
arr[74566],1392
arr[30593],1332
arr[136333],1476
arr[154557],1584
arr[34566],1722
arr[40198],1434
arr[174696],1482
arr[110821],1452
arr[206918],1422
arr[47808],1278
arr[124860],1446
arr[70351],1398
arr[15378],1464
arr[107263],1332
arr[140168],1428
arr[10649],1428
arr[166344],1440
arr[45812],1428
arr[166660],1440
arr[94150],1410
arr[26665],1488
arr[71702],1452
arr[37939],1404
arr[10407],1464
arr[121587],1422
arr[10764],1386
arr[240318],1422
arr[218130],1398
arr[156075],1386
arr[203191],1440
arr[216309],1428
arr[230641],1398
arr[233784],1584
arr[118994],1452
arr[135198],1338
arr[18350],1416
arr[159193],1440
arr[76246],1320
arr[129172],1470
arr[132463],1464
arr[124055],1428
arr[20384],1326
arr[202814],1410
arr[155785],1530
arr[143999],1356
arr[109335],1410
arr[182786],1704
arr[76696],1440
arr[155147],1296
arr[115798],1386
arr[187198],1440
arr[198164],1416
arr[187500],1416
arr[225137],1416
arr[208572],1446
arr[75439],1440
arr[235901],1416
arr[215242],1428
arr[43569],1464
arr[158328],1428
arr[168433],1584
arr[26230],1422
arr[155322],1500
arr[152218],1386
arr[145224],1410
arr[40520],1350
arr[186920],1440
arr[54417],1422
arr[133119],1422
arr[82444],1404
arr[203232],1428
arr[7174],1506
arr[119180],1428
arr[156047],1446
arr[179311],1440
arr[13180],1464
arr[31734],1710
arr[112097],1416
arr[106228],1314
arr[203233],1308
arr[227895],1434
arr[43426],1410
arr[167749],1416
arr[165395],1404
arr[34915],1416
arr[126321],1314
arr[240834],1470
arr[20817],1446
arr[91563],1368
arr[50755],1398
arr[195497],1350
arr[26349],1290
arr[76985],1416
arr[100819],1446
arr[194919],1398
arr[222209],1428
arr[141340],1428
arr[131839],1332
arr[42979],1554
arr[40811],1440
arr[214284],1392
arr[246211],1374
arr[64337],1434
arr[83464],1350
arr[168610],1458
arr[243648],1434
arr[112996],1458
arr[216696],1410
arr[105745],1434
arr[219224],1392
arr[186281],1368
arr[99992],1446
arr[29002],1530
arr[104031],1482
arr[31739],1350
arr[63918],1404
arr[230352],1326
arr[22573],1626
arr[84735],1494
arr[88268],1392
arr[89680],1362
arr[30232],1380
arr[130969],1488
arr[166665],1284
arr[147404],1614
arr[75888],1398
arr[155226],1428
arr[38744],1320
arr[224079],1392
arr[198205],1284
arr[95907],1452
arr[204715],1410
arr[210769],1440
arr[160244],1428
arr[38180],1434
arr[129379],1422
arr[153892],1350
arr[167528],1368
arr[112428],1434
arr[25989],1428
arr[136753],1434
arr[48709],1356
arr[125981],1422
arr[165755],1416
arr[152740],1422
arr[157720],1416
arr[246025],1422
arr[149445],1434
arr[196645],1458
arr[80760],1446
arr[4065],1470
arr[36325],1500
arr[127345],1368
arr[135034],1416
arr[219342],1386
arr[24749],1428
arr[227274],1440
arr[124568],1422
arr[79845],1338
arr[201353],1398
arr[89126],1422
arr[192104],1284
arr[156069],1410
arr[49895],1314
arr[102348],1398
arr[210601],1392
arr[195626],1440
arr[6240],1374
arr[128129],1434
arr[74406],1446
arr[48581],1422
arr[31234],1362
arr[123116],1380
arr[174562],1374
arr[213342],1722
arr[42208],1428
arr[98634],1494
arr[209367],1404
arr[191653],1368
arr[61631],1326
arr[56480],1434
arr[195718],1410
arr[97956],1416
arr[200177],1416
arr[97104],1404
arr[83650],1452
arr[241278],1572
arr[74378],1398
arr[224570],1398
arr[87475],1416
arr[42084],1428
arr[63696],1368
arr[29579],1440
arr[214505],1296
arr[129943],1362
arr[131927],1416
arr[175106],1434
arr[91922],1284
arr[154519],1290
arr[69587],1458
arr[166328],1476
arr[219452],1416
arr[117174],1398
arr[55796],1398
arr[160366],1440
arr[96868],1356
arr[98005],1410
arr[9000],1452
arr[56235],1416
arr[56010],1440
arr[70631],1362
arr[129067],1398
arr[18081],1368
arr[184939],1410
arr[95596],1446
arr[131537],1416
arr[18589],1224
arr[86874],1428
arr[222268],1458
arr[243159],1638
arr[190701],1416
arr[14352],1440
arr[73208],1416
arr[220280],1404
arr[228857],1440
arr[219503],1416
arr[118559],1410
arr[170315],1380
arr[61425],1380
arr[39430],1422
arr[6254],1404
arr[244106],1488
arr[8882],1410
arr[123428],1392
arr[49902],1326
arr[169248],1410
arr[220296],1410
arr[164259],1320
arr[194600],1590
arr[42884],1398
arr[236622],1470
arr[31583],1650
arr[188303],1428
arr[21055],1278
arr[216522],1416
arr[33900],1524
arr[152592],1392
arr[1463],1398
arr[137126],1326
arr[124860],1290
arr[10975],1446
arr[77828],1284
arr[155564],1446
arr[84183],1410
arr[64460],1428
arr[134421],1374
arr[53686],1440
arr[199372],1326
arr[71088],1428
arr[131464],1440
arr[238802],1290
arr[77343],1458
arr[125570],1452
arr[14037],1302
arr[217123],1446
arr[191824],1428
arr[199637],1428
arr[203772],1380
arr[122436],1434
arr[144238],1434
arr[246656],1398
arr[125410],1368
arr[175821],1428
arr[184959],1386
arr[146465],1572
arr[158696],1464
arr[235211],1434
arr[49057],1296
arr[160159],1326
arr[122338],1434
arr[190270],1416
arr[187486],1416
arr[200166],1428
arr[95834],1428
arr[21669],1302
arr[14626],1422
arr[246608],1410
arr[91708],1398
arr[213998],1656
arr[67696],1458
arr[223172],1314
arr[219153],1452
arr[161391],1320
arr[115094],1452
arr[233190],1428
arr[128515],1332
arr[73270],1596
arr[199179],1416
arr[82287],1422
arr[195706],1410
arr[93417],1422
arr[95295],1452
arr[71116],1416
arr[19239],1446
arr[46606],1428
arr[217581],1446
arr[194287],1392
arr[31818],1374
arr[32991],1314
arr[104446],1458
arr[154156],1692
arr[223261],1386
arr[41933],1440
arr[120674],1404
arr[85447],1290
arr[79954],1290
arr[135300],1410
arr[82055],1422
arr[188014],1434
arr[115651],1458
arr[166104],1338
arr[177538],1680
arr[101156],1452
arr[93847],1380
arr[42632],1392
arr[100698],1428
arr[222362],1332
arr[115903],1464
arr[49877],1410
arr[71001],1386
arr[77961],1446
arr[159647],1374
arr[182648],1458
arr[165430],1410
arr[195238],1422
arr[229255],1446
arr[149363],1404
arr[139525],1452
arr[11073],1416
arr[198706],1440
arr[10323],1398
arr[181581],1416
arr[188319],1404
arr[52256],1380
arr[52255],1308
arr[23767],1536
arr[148563],1524
arr[203907],1410
arr[122174],1398
arr[86577],1428
arr[85910],1368
arr[38278],1434
arr[14116],1344
arr[187066],1452
arr[132126],1416
arr[73100],1344
arr[54116],1470
arr[120840],1440
arr[205355],1446
arr[103994],1434
arr[208194],1368
arr[49669],1320
arr[13641],1410
arr[140842],1434
arr[215099],1350
arr[225231],1428
arr[136449],1446
arr[130814],1398
arr[114756],1392
arr[163874],1452
arr[79521],1404
arr[125079],1404
arr[95455],1404
arr[17840],1392
arr[193688],1344
arr[164062],1428
arr[41607],1500
arr[92251],1404
arr[117970],1404
arr[163782],1452
arr[195180],1296
arr[203880],1428
arr[218412],1398
arr[225648],1440
arr[157299],1350
arr[100538],1434
arr[65101],1392
arr[227767],1392
arr[237731],1422
arr[20456],1320
arr[98113],1440
arr[212277],1446
arr[70125],1452
arr[128106],1392
arr[119471],1428
arr[51576],1434
arr[103337],1398
arr[5921],1422
arr[182391],1722
arr[218093],1332
arr[169795],1344
arr[11912],1302
arr[93173],1638
arr[31603],1446
arr[46104],1446
arr[36861],1362
arr[195665],1446
arr[87712],1374
arr[145464],1338
arr[79987],1434
arr[17846],1308
arr[106996],1410
arr[50220],1386
arr[236258],1416
arr[82645],1398
arr[223871],1416
arr[103149],1392
arr[147746],1596
arr[201638],1410
arr[107232],1446
arr[184554],1404
arr[49752],1428
arr[69509],1404
arr[21032],1416
arr[177858],1392
arr[188980],1434
arr[72608],1374
arr[31196],1416
arr[194901],1416
arr[21351],1416
arr[15641],1434
arr[131049],1626
arr[49615],1386
arr[108814],1458
arr[179004],1284
arr[95720],1404
arr[162027],1446
arr[124669],1434
arr[199784],1392
arr[73843],1374
arr[221009],1416
arr[217630],1458
arr[180840],1398
arr[21229],1482
arr[220240],1386
arr[13485],1686
arr[245100],1350
arr[89741],1320
arr[177583],1380
arr[196738],1452
arr[196973],1440
arr[112137],1458
arr[12842],1380
arr[16482],1410
arr[133169],1332
arr[207053],1416
arr[221815],1440
arr[222130],1416
arr[4601],1692
arr[166716],1644
arr[9833],1470
arr[20242],1458
arr[64117],1440
arr[59449],1428
arr[145409],1410
arr[243121],1584
arr[171521],1428
arr[57436],1572
arr[134143],1524
arr[121305],1470
arr[131280],1512
arr[121504],1350
arr[105287],1542
arr[78472],1482
arr[142733],1386
arr[75527],1446
arr[108309],1320
arr[154185],1434
arr[165269],1392
arr[35892],1416
arr[117275],1458
arr[128594],1458
arr[164381],1464
arr[130118],1356
arr[161429],1428
arr[63903],1272
arr[87171],1458
arr[133244],1416
arr[36033],1314
arr[91772],1458
arr[49960],1416
arr[45866],1404
arr[128366],1524
arr[130430],1356
arr[121667],1392
arr[23775],1326
arr[139903],1398
arr[43188],1494
arr[81212],1428
arr[40398],1452
arr[180845],1344
arr[228844],1398
arr[161902],1662
arr[36132],1452
arr[73668],1398
arr[54635],1440
arr[128012],1416
arr[181977],1356
arr[208820],1566
arr[59633],1422
arr[217869],1416
arr[92448],1422
arr[188227],1470
arr[148602],1428
arr[222566],1452
arr[99656],1632
arr[212505],1536
arr[76089],1404
arr[232900],1440
arr[14890],1320
arr[184213],1416
arr[49213],1398
arr[60757],1416
arr[62579],1398
arr[195995],1470
arr[198776],1422
arr[86355],1380
arr[85898],1410
arr[241965],1386
arr[183919],1446
arr[126297],1248
arr[189162],1416
arr[179115],1416
arr[38199],1422
arr[225295],1398
arr[2783],1410
arr[109187],1368
arr[119659],1362
arr[184760],1440
arr[84359],1422
arr[179292],1458
arr[168981],1458
arr[176807],1422
arr[133871],1398
arr[67583],1428
arr[149373],1320
arr[249880],1620
arr[46441],1428
arr[241814],1392
arr[249132],1404
arr[61331],1416
arr[192379],1368
arr[64697],1374
arr[122088],1440
arr[4959],1410
arr[10692],1392
arr[87217],1434
arr[107666],1416
arr[112943],1410
arr[79182],1296
arr[41585],1380
arr[5592],1422
arr[34696],1434
arr[237052],1422
arr[43791],1470
arr[9991],1440
arr[239835],1392
arr[169330],1278
arr[146002],1440
arr[174595],1350
arr[3690],1404
arr[91646],1728
arr[109928],1530
arr[180497],1446
arr[225518],1410
arr[177511],1398
arr[96223],1434
arr[241750],1410
arr[240304],1392
arr[88037],1410
arr[7234],1560
arr[51636],1410
arr[30417],1404
arr[71932],1380
arr[190076],1404
arr[51728],1386
arr[98976],1368
arr[27293],1410
arr[159394],1446
arr[211919],1416
arr[122827],1716
arr[217331],1452
arr[217511],1386
arr[157524],1428
arr[204383],1392
arr[27655],1416
arr[183867],1464
arr[210570],1380
arr[196985],1338
arr[79870],1368
arr[135165],1296
arr[200675],1410
arr[171516],1326
arr[11445],1428
arr[147525],1788
arr[163386],1434
arr[205308],1440
arr[243748],1326
arr[155136],1446
arr[195613],1422
arr[98137],1410
arr[162371],1374
arr[247249],1362
arr[144906],1452
arr[655],1470
arr[187325],1350
arr[212986],1452
arr[99631],1410
arr[214619],1668
arr[122380],1290
arr[61551],1416
arr[103798],1428
arr[106063],1404
arr[45414],1470
arr[11322],1398
arr[76798],1410
arr[89421],1416
arr[195190],1326
arr[37368],1416
arr[36407],1662
arr[25060],1416
arr[188885],1410
arr[3434],1398
arr[196576],1422
arr[200330],1404
arr[167311],1416
arr[126315],1422
arr[171991],1410
arr[177411],1428
arr[31451],1452
arr[117604],1410
arr[25549],1416
arr[210174],1452
arr[114853],1302
arr[186807],1386
arr[210829],1452
arr[68530],1446
arr[149794],1314
arr[60461],1398
arr[49501],1386
arr[38526],1434
arr[138364],1272
arr[153300],1494
arr[160942],1446
arr[200130],1308
arr[164622],1374
arr[237740],1350
arr[39552],1434
arr[109812],1482
arr[41461],1434
arr[92311],1404
arr[151224],1416
arr[246698],1416
arr[112097],1362
arr[114153],1482
arr[213381],1404
arr[29409],1308
arr[240468],1416
arr[135372],1446
arr[206820],1434
arr[38271],1422
arr[2976],1410
arr[248721],1386
arr[248446],1380
arr[134181],1434
arr[201881],1428
arr[209275],1410
arr[202711],1428
arr[101675],1362
arr[36088],1296
arr[18565],1428
arr[156553],1410
arr[174452],1488
arr[171865],1422
arr[83847],1338
arr[124583],1404
arr[86487],1668
arr[71588],1518
arr[180487],1440
arr[212652],1452
arr[129401],1404
arr[22798],1398
arr[130228],1404
arr[126099],1392
arr[134895],1290
arr[244381],1392
arr[105832],1506
arr[180656],1422
arr[1201],1416
arr[241204],1416
arr[153829],1434
arr[39473],1332
arr[244180],1440
arr[152550],1314
arr[37919],1428
arr[144713],1410
arr[120783],1434
arr[247194],1308
arr[113777],1422
arr[238810],1314
arr[33283],1416
arr[132342],1392
arr[145364],1428
arr[224087],1452
arr[54207],1422
arr[229211],1428
arr[115022],1350
arr[157046],1374
arr[67151],1422
arr[45509],1434
arr[119698],1554
arr[212904],1440
arr[84659],1422
arr[16279],1410
arr[105356],1464
arr[235907],1308
arr[10660],1758
arr[211188],1440
arr[166563],1440
arr[11862],1380
arr[202393],1458
arr[70392],1446
arr[51335],1386
arr[212925],1446
